Channel 1,Channel 2
3883.374023,3273.095703
3883.203125,3272.802734
3883.105469,3272.631836
3882.983398,3272.558594
3882.983398,3272.534180
3883.007813,3272.167969
3882.910156,3272.192383
3882.763672,3272.094727
3882.788086,3271.899414
3882.714844,3271.801758
3882.812500,3271.777344
3883.056641,3271.630859
3883.032227,3271.606445
3882.934570,3271.362305
3882.592773,3271.337891
3882.763672,3271.362305
3882.470703,3270.996094
3882.519531,3270.849609
3882.275391,3270.776367
3882.421875,3270.507813
3882.348633,3270.312500
3882.397461,3271.166992
3882.812500,3273.071289
3883.593750,3274.218750
3884.277344,3274.853516
3884.350586,3274.780273
3884.448242,3274.682617
3884.448242,3274.682617
3884.448242,3274.609375
3884.106445,3274.902344
3884.350586,3274.877930
3884.326172,3274.829102
3884.375000,3274.365234
3883.789063,3274.462891
3883.911133,3274.072266
3883.813477,3273.974609
3883.715820,3273.925781
3883.618164,3274.047852
3883.666992,3273.950195
3883.666992,3273.632813
3883.544922,3273.266602
3883.422852,3273.437500
3883.422852,3273.144531
3883.276367,3272.607422
3883.203125,3272.460938
3883.178711,3272.412109
3882.763672,3272.143555
3882.690430,3271.728516
3882.714844,3271.777344
3882.592773,3271.630859
3882.617188,3271.435547
3882.324219,3271.411133
3882.495117,3271.313477
3881.958008,3270.898438
3882.226563,3270.898438
3881.958008,3270.678711
3881.909180,3270.605469
3881.738281,3270.507813
3881.738281,3270.214844
3881.787109,3270.068359
3881.689453,3270.166016
3881.640625,3269.799805
3881.494141,3269.628906
3881.396484,3269.702148
3881.372070,3269.677734
3881.420898,3269.873047
3881.567383,3271.020508
3882.348633,3272.827148
3883.081055,3274.145508
3883.325195,3274.560547
3883.593750,3274.291992
3883.520508,3273.950195
3883.398438,3273.901367
3883.227539,3273.876953
3883.325195,3273.950195
3883.129883,3274.145508
3883.349609,3274.560547
3883.447266,3274.169922
3883.325195,3274.121094
3883.203125,3274.072266
3883.105469,3273.852539
3883.227539,3274.121094
3883.056641,3273.999023
3883.203125,3273.974609
3883.129883,3274.047852
3883.032227,3273.730469
3883.105469,3273.388672
3882.934570,3273.120117
3883.007813,3273.730469
3882.934570,3273.388672
3882.690430,3272.924805
3882.641602,3272.607422
3882.812500,3272.338867
3882.788086,3272.485352
3882.714844,3271.997070
3882.714844,3272.021484
3882.568359,3271.899414
3882.446289,3271.777344
3882.592773,3271.459961
3882.373047,3271.435547
3882.739258,3271.508789
3882.495117,3271.166992
3882.568359,3271.142578
3882.641602,3271.020508
3882.763672,3271.142578
3882.666016,3270.727539
3882.739258,3270.825195
3882.641602,3270.800781
3882.470703,3270.507813
3882.641602,3270.556641
3882.592773,3270.507813
3882.373047,3270.239258
3882.495117,3270.410156
3882.324219,3270.239258
3882.299805,3270.141602
3882.275391,3270.117188
3882.446289,3271.411133
3882.861328,3273.022461
3883.813477,3274.487305
3884.326172,3275.122070
3884.594727,3275.219727
3884.204102,3274.951172
3884.106445,3274.780273
3883.984375,3274.755859
3883.935547,3275.195313
3884.179688,3275.537109
3884.179688,3275.903320
3884.375000,3275.634766
3884.350586,3275.292969
3884.375000,3275.122070
3883.984375,3275.146484
3884.008789,3275.048828
3884.057617,3274.902344
3884.130859,3275.000000
3884.228516,3274.877930
3884.130859,3274.609375
3884.106445,3274.584961
3883.862305,3274.414063
3883.935547,3274.047852
3883.593750,3273.852539
3883.520508,3273.754883
3883.618164,3273.437500
3883.471680,3273.413086
3883.496094,3273.120117
3883.618164,3272.875977
3883.496094,3272.973633
3883.569336,3272.949219
3883.447266,3272.753906
3883.251953,3272.509766
3883.398438,3272.363281
3883.203125,3272.412109
3883.471680,3272.436523
3883.422852,3272.070313
3883.496094,3272.094727
3883.520508,3272.021484
3883.374023,3271.997070
3883.276367,3271.923828
3883.374023,3271.826172
3883.325195,3271.899414
3883.300781,3271.533203
3883.203125,3271.704102
3883.374023,3271.655273
3883.276367,3271.655273
3883.227539,3271.606445
3883.300781,3272.070313
3883.447266,3273.217773
3884.277344,3275.537109
3885.107422,3276.757813
3885.449219,3277.124023
3885.595703,3277.001953
3885.546875,3276.904297
3885.156250,3276.635742
3885.229492,3276.782227
3885.205078,3277.050781
3885.522461,3277.221680
3885.400391,3277.148438
3885.668945,3276.635742
3885.375977,3276.489258
3885.424805,3276.513672
3885.034180,3276.538086
3885.327148,3276.220703
3885.327148,3276.342773
3885.351563,3276.123047
3885.229492,3276.196289
3885.278320,3275.854492
3885.107422,3275.634766
3884.863281,3275.463867
3884.936523,3275.244141
3884.960938,3275.097656
3884.716797,3274.853516
3884.887695,3275.073242
3884.960938,3275.170898
3884.887695,3275.024414
3885.009766,3275.024414
3884.643555,3274.707031
3884.594727,3274.877930
3884.399414,3274.462891
3884.619141,3274.291992
3884.448242,3274.462891
3884.252930,3273.999023
3884.326172,3273.925781
3884.204102,3273.974609
3884.033203,3273.925781
3884.082031,3273.852539
3883.984375,3273.754883
3883.666992,3273.608398
3883.642578,3273.632813
3883.569336,3273.315430
3883.496094,3273.803711
3884.106445,3275.341797
3884.985352,3277.050781
3885.791016,3278.491211
3886.010742,3278.710938
3885.986328,3278.515625
3885.717773,3278.173828
3885.815430,3278.027344
3885.742188,3278.344727
3885.986328,3278.662109
3886.206055,3278.906250
3886.230469,3278.808594
3886.279297,3278.759766
3886.157227,3278.466797
3885.791016,3278.466797
3886.059570,3278.442383
3886.059570,3278.344727
3886.157227,3278.369141
3886.035156,3278.222656
3885.864258,3277.734375
3885.815430,3277.587891
3885.375977,3277.343750
3885.668945,3277.221680
3885.375977,3276.977539
3885.229492,3276.806641
3885.253906,3276.684570
3885.229492,3276.660156
3885.058594,3276.342773
3885.131836,3276.147461
3884.863281,3275.756836
3884.692383,3275.756836
3884.667969,3275.781250
3884.716797,3275.512695
3884.570313,3275.415039
3884.472656,3275.463867
3884.545898,3275.195313
3884.204102,3275.000000
3884.179688,3275.170898
3884.228516,3275.024414
3883.886719,3274.658203
3883.911133,3274.633789
3883.911133,3274.780273
3883.789063,3274.707031
3883.837891,3274.511719
3883.862305,3274.389648
3883.935547,3274.243164
3883.740234,3274.023438
3883.862305,3273.974609
3884.057617,3274.682617
3884.619141,3276.684570
3885.180664,3278.320313
3885.913086,3278.857422
3886.108398,3278.857422
3886.157227,3278.491211
3885.644531,3278.369141
3885.717773,3277.954102
3886.059570,3278.344727
3886.083984,3278.710938
3886.328125,3279.174805
3886.450195,3278.613281
3886.132813,3278.369141
3885.791016,3278.149414
3885.595703,3277.880859
3885.571289,3277.832031
3885.449219,3277.661133
3885.766602,3277.612305
3885.742188,3277.661133
3885.473633,3277.368164
3885.668945,3277.270508
3885.375977,3277.124023
3885.449219,3277.001953
3885.400391,3276.611328
3885.253906,3276.538086
3885.107422,3276.342773
3885.205078,3276.196289
3885.083008,3276.269531
3885.107422,3276.000977
3884.887695,3276.123047
3884.985352,3275.976563
3884.936523,3275.805664
3884.912109,3275.634766
3884.838867,3275.634766
3884.936523,3275.756836
3885.131836,3275.463867
3884.985352,3275.268555
3884.960938,3275.488281
3884.912109,3275.219727
3885.131836,3275.146484
3884.960938,3275.268555
3885.327148,3275.195313
3884.985352,3274.975586
3884.985352,3274.877930
3884.887695,3274.829102
3884.716797,3274.584961
3884.570313,3274.023438
3884.521484,3274.316406
3884.448242,3274.194336
3884.594727,3274.975586
3885.156250,3276.464844
3886.010742,3277.929688
3886.425781,3278.540039
3886.425781,3278.735352
3886.303711,3278.466797
3886.328125,3278.149414
3885.961914,3278.002930
3885.888672,3277.978516
3886.010742,3278.149414
3885.864258,3278.173828
3885.986328,3277.905273
3885.937500,3277.587891
3885.717773,3277.709961
3885.424805,3277.294922
3885.229492,3277.368164
3885.351563,3277.368164
3885.400391,3277.441406
3885.327148,3277.319336
3885.253906,3277.270508
3885.351563,3277.148438
3885.449219,3277.099609
3885.571289,3276.684570
3885.302734,3276.977539
3885.595703,3276.904297
3885.473633,3276.342773
3885.571289,3276.367188
3885.351563,3276.416016
3885.571289,3276.147461
3885.546875,3276.123047
3885.766602,3276.000977
3885.644531,3276.147461
3885.498047,3276.074219
3885.400391,3275.756836
3885.400391,3275.927734
3885.351563,3275.805664
3885.229492,3275.732422
3885.180664,3275.537109
3885.253906,3275.292969
3885.107422,3275.195313
3885.107422,3275.537109
3885.351563,3276.538086
3885.986328,3277.856445
3886.206055,3278.808594
3886.474609,3279.296875
3886.621094,3279.077148
3886.743164,3278.808594
3886.376953,3278.466797
3886.401367,3278.466797
3886.303711,3278.735352
3886.352539,3278.540039
3886.425781,3278.344727
3886.206055,3277.734375
3886.059570,3277.587891
3886.181641,3277.587891
3886.206055,3277.392578
3885.986328,3277.441406
3886.132813,3277.441406
3885.986328,3277.563477
3885.961914,3277.465820
3885.913086,3277.172852
3886.181641,3277.294922
3886.010742,3277.343750
3885.888672,3277.124023
3885.961914,3276.635742
3885.839844,3276.464844
3885.839844,3276.489258
3885.546875,3276.171875
3885.644531,3276.293945
3885.620117,3276.074219
3885.693359,3276.074219
3885.693359,3276.098633
3885.620117,3276.074219
3885.766602,3276.025391
3885.668945,3275.903320
3885.693359,3275.830078
3885.693359,3275.781250
3885.742188,3275.561523
3885.400391,3275.415039
3885.424805,3275.805664
3885.815430,3277.172852
3886.425781,3278.369141
3886.987305,3279.589844
3887.255859,3279.785156
3887.500000,3279.785156
3887.353516,3279.467773
3887.158203,3279.272461
3887.255859,3278.955078
3887.011719,3278.979492
3887.524414,3279.223633
3887.280273,3279.077148
3887.231445,3278.735352
3886.791992,3278.344727
3886.718750,3278.100586
3886.621094,3278.198242
3886.621094,3278.198242
3886.621094,3278.173828
3886.523438,3278.222656
3886.645508,3278.076172
3886.669922,3277.905273
3886.596680,3277.783203
3886.450195,3277.758789
3886.376953,3277.661133
3886.376953,3277.514648
3886.328125,3277.343750
3885.937500,3277.075195
3885.937500,3276.904297
3885.742188,3276.879883
3885.839844,3276.977539
3886.035156,3276.513672
3885.913086,3276.440430
3885.693359,3276.293945
3885.668945,3276.196289
3885.766602,3276.196289
3885.668945,3276.000977
3885.571289,3275.927734
3885.620117,3275.634766
3885.546875,3275.439453
3885.400391,3275.317383
3885.498047,3275.219727
3885.375977,3275.366211
3885.473633,3275.366211
3885.131836,3275.195313
3885.546875,3275.878906
3886.157227,3277.612305
3886.938477,3279.321289
3887.426758,3279.956055
3887.915039,3280.273438
3887.451172,3279.931641
3887.573242,3279.687500
3887.475586,3279.370117
3887.622070,3279.614258
3887.939453,3280.004883
3887.792969,3279.956055
3887.866211,3279.589844
3887.622070,3279.394531
3887.377930,3278.857422
3887.255859,3278.686523
3887.182617,3278.564453
3887.353516,3278.344727
3887.329102,3278.417969
3887.109375,3278.149414
3887.060547,3277.758789
3886.865234,3277.807617
3887.011719,3277.490234
3886.938477,3277.124023
3886.767578,3276.904297
3886.718750,3276.538086
3886.621094,3276.342773
3886.303711,3276.196289
3886.108398,3275.805664
3886.181641,3275.634766
3885.986328,3275.634766
3886.181641,3275.439453
3886.157227,3275.195313
3885.864258,3275.146484
3885.791016,3275.097656
3885.888672,3274.853516
3885.668945,3274.804688
3885.766602,3274.584961
3885.620117,3274.511719
3885.571289,3274.316406
3885.375977,3274.365234
3885.302734,3274.169922
3885.278320,3274.047852
3885.156250,3274.096680
3885.278320,3274.023438
3885.375977,3273.828125
3885.400391,3273.681641
3885.229492,3273.706055
3884.887695,3273.510742
3885.131836,3273.461914
3884.985352,3273.876953
3885.278320,3275.122070
3886.059570,3276.953125
3886.889648,3278.320313
3887.426758,3278.735352
3887.622070,3278.369141
3887.084961,3277.929688
3886.816406,3277.612305
3886.816406,3277.368164
3886.450195,3277.465820
3886.621094,3277.807617
3886.499023,3277.661133
3886.450195,3277.441406
3886.279297,3276.977539
3886.352539,3276.782227
3886.035156,3276.708984
3885.839844,3276.464844
3885.839844,3276.440430
3885.839844,3276.416016
3885.742188,3276.269531
3885.937500,3276.196289
3885.668945,3275.878906
3885.815430,3275.830078
3885.693359,3275.830078
3885.864258,3275.634766
3885.595703,3275.732422
3885.815430,3275.488281
3885.668945,3275.292969
3885.595703,3275.073242
3885.473633,3275.073242
3885.644531,3274.707031
3885.473633,3274.536133
3885.351563,3274.633789
3885.498047,3274.438477
3885.546875,3274.511719
3885.522461,3274.462891
3885.498047,3274.365234
3885.473633,3274.145508
3885.424805,3274.121094
3885.253906,3274.096680
3885.375977,3273.901367
3885.400391,3273.730469
3885.375977,3273.730469
3885.400391,3273.583984
3885.351563,3273.510742
3885.351563,3273.559570
3885.571289,3273.193359
3885.400391,3273.950195
3885.815430,3275.317383
3886.645508,3276.879883
3887.329102,3277.758789
3887.475586,3277.636719
3887.402344,3277.465820
3887.402344,3276.708984
3887.109375,3276.562500
3886.938477,3276.611328
3887.011719,3276.489258
3886.865234,3276.489258
3887.109375,3276.538086
3887.011719,3276.147461
3886.914063,3276.074219
3886.840820,3275.976563
3886.840820,3275.781250
3886.743164,3275.976563
3886.645508,3275.854492
3886.767578,3275.952148
3886.718750,3275.854492
3886.743164,3275.976563
3886.791992,3275.585938
3886.669922,3275.390625
3886.743164,3275.463867
3886.499023,3275.195313
3886.376953,3275.195313
3886.376953,3275.244141
3886.596680,3275.195313
3886.303711,3275.024414
3886.279297,3274.926758
3886.376953,3274.560547
3886.059570,3274.731445
3886.083984,3274.511719
3886.376953,3274.829102
3886.035156,3274.731445
3886.108398,3274.462891
3886.157227,3274.462891
3885.986328,3274.658203
3886.010742,3274.291992
3885.913086,3274.438477
3885.791016,3274.267578
3885.864258,3274.487305
3886.010742,3274.536133
3885.888672,3273.974609
3886.035156,3274.877930
3886.254883,3276.611328
3887.255859,3277.905273
3887.792969,3278.686523
3888.012695,3278.759766
3888.183594,3278.393555
3887.890625,3278.027344
3887.792969,3277.490234
3887.670898,3277.636719
3887.280273,3277.441406
3887.426758,3277.465820
3887.451172,3277.343750
3887.573242,3277.075195
3887.500000,3277.490234
3887.792969,3277.636719
3887.768555,3277.709961
3888.159180,3277.880859
3887.915039,3277.636719
3888.037109,3277.709961
3887.939453,3277.343750
3887.988281,3277.221680
3887.792969,3277.099609
3887.646484,3277.026367
3887.548828,3276.782227
3887.500000,3276.464844
3887.353516,3276.269531
3887.158203,3276.025391
3886.962891,3275.976563
3887.158203,3275.683594
3886.889648,3275.537109
3886.743164,3275.317383
3886.767578,3275.244141
3886.914063,3275.122070
3886.669922,3274.975586
3886.572266,3275.000000
3886.474609,3274.951172
3886.401367,3274.731445
3886.230469,3274.707031
3886.376953,3274.633789
3886.108398,3274.291992
3886.083984,3274.047852
3885.888672,3273.852539
3885.961914,3273.779297
3886.035156,3273.583984
3885.913086,3273.706055
3885.815430,3273.046875
3885.864258,3272.998047
3885.791016,3272.949219
3885.620117,3272.875977
3885.620117,3272.827148
3885.620117,3273.022461
3885.571289,3273.413086
3886.181641,3274.853516
3887.011719,3276.220703
3887.622070,3277.148438
3887.890625,3277.197266
3887.646484,3277.099609
3887.548828,3276.342773
3887.280273,3275.952148
3887.060547,3275.854492
3887.158203,3275.708008
3887.231445,3275.903320
3887.182617,3275.683594
3887.084961,3275.341797
3886.914063,3275.512695
3886.816406,3275.317383
3886.572266,3275.097656
3886.499023,3274.877930
3886.596680,3274.755859
3886.376953,3274.731445
3886.132813,3274.804688
3886.376953,3274.462891
3886.254883,3274.389648
3886.279297,3274.047852
3886.279297,3274.145508
3885.937500,3273.828125
3885.839844,3273.583984
3886.035156,3273.559570
3885.961914,3273.583984
3885.839844,3273.315430
3885.693359,3273.266602
3885.693359,3273.120117
3885.522461,3272.778320
3885.424805,3272.753906
3885.522461,3272.607422
3885.449219,3272.900391
3885.498047,3272.680664
3885.302734,3272.534180
3885.302734,3272.656250
3885.253906,3272.387695
3885.375977,3272.436523
3885.351563,3272.192383
3885.131836,3271.972656
3885.375977,3271.850586
3885.083008,3271.679688
3885.034180,3271.826172
3884.985352,3271.655273
3884.985352,3271.557617
3885.058594,3271.386719
3884.960938,3271.557617
3884.765625,3271.289063
3884.667969,3270.971680
3884.667969,3271.411133
3885.083008,3273.022461
3886.010742,3274.145508
3886.767578,3275.244141
3886.914063,3275.390625
3886.865234,3275.341797
3886.499023,3274.951172
3886.523438,3274.633789
3886.474609,3274.438477
3886.450195,3274.389648
3886.547852,3274.462891
3886.621094,3274.243164
3886.596680,3274.414063
3886.596680,3274.169922
3886.376953,3273.950195
3886.352539,3274.023438
3886.206055,3273.583984
3886.303711,3274.023438
3886.035156,3273.608398
3885.986328,3273.657227
3885.913086,3273.413086
3885.888672,3273.217773
3885.815430,3273.291016
3885.742188,3273.022461
3885.888672,3272.729492
3885.351563,3272.436523
3885.424805,3272.290039
3885.302734,3272.509766
3885.229492,3272.705078
3885.400391,3272.412109
3885.375977,3272.094727
3885.156250,3272.021484
3884.912109,3272.241211
3884.936523,3271.972656
3885.131836,3271.728516
3884.716797,3271.337891
3884.594727,3271.362305
3884.692383,3271.484375
3884.741211,3271.289063
3884.838867,3271.166992
3884.643555,3271.093750
3884.570313,3270.947266
3884.667969,3270.947266
3884.741211,3271.166992
3884.912109,3270.825195
3884.814453,3270.898438
3884.838867,3271.044922
3884.960938,3271.728516
3885.717773,3273.217773
3886.352539,3274.389648
3886.767578,3275.122070
3887.207031,3275.048828
3887.060547,3275.122070
3886.865234,3274.877930
3887.011719,3274.414063
3886.840820,3274.218750
3886.865234,3273.876953
3886.840820,3273.999023
3886.718750,3274.072266
3886.816406,3273.950195
3886.840820,3274.047852
3886.865234,3273.681641
3886.718750,3274.072266
3886.840820,3273.974609
3886.889648,3273.925781
3887.011719,3273.657227
3886.718750,3273.754883
3886.767578,3273.559570
3886.914063,3273.535156
3886.645508,3273.339844
3886.547852,3273.217773
3886.474609,3273.168945
3886.303711,3272.778320
3886.279297,3272.509766
3886.254883,3272.631836
3886.157227,3272.290039
3886.010742,3272.167969
3886.010742,3272.094727
3885.791016,3272.021484
3885.888672,3271.948242
3885.693359,3272.021484
3885.839844,3271.972656
3885.864258,3271.655273
3885.571289,3271.606445
3885.546875,3271.679688
3885.546875,3271.582031
3885.058594,3271.679688
3885.009766,3271.313477
3885.034180,3271.362305
3884.741211,3271.118164
3885.058594,3271.118164
3884.985352,3270.971680
3885.229492,3270.678711
3885.156250,3270.581055
3885.156250,3270.605469
3884.960938,3270.703125
3884.936523,3270.361328
3884.887695,3270.849609
3885.278320,3272.021484
3886.108398,3273.510742
3886.938477,3274.584961
3886.889648,3274.877930
3886.865234,3274.560547
3886.987305,3274.267578
3886.767578,3273.901367
3886.621094,3273.681641
3886.718750,3273.535156
3886.499023,3273.559570
3886.572266,3273.486328
3886.523438,3273.144531
3886.499023,3272.973633
3886.254883,3272.875977
3886.083984,3272.875977
3886.059570,3272.851563
3886.230469,3273.071289
3886.352539,3272.827148
3886.230469,3272.924805
3886.279297,3272.949219
3886.230469,3272.705078
3886.157227,3272.363281
3886.181641,3272.216797
3886.059570,3272.021484
3885.815430,3271.923828
3885.937500,3271.655273
3885.668945,3271.679688
3885.766602,3271.533203
3885.766602,3271.630859
3885.742188,3271.411133
3885.864258,3271.484375
3885.766602,3271.508789
3885.766602,3271.362305
3885.620117,3271.435547
3885.839844,3271.044922
3885.546875,3270.922852
3885.498047,3270.874023
3885.498047,3270.996094
3885.449219,3270.947266
3885.644531,3270.825195
3885.449219,3270.605469
3885.205078,3270.532227
3885.351563,3270.703125
3885.375977,3270.678711
3885.620117,3270.898438
3885.351563,3270.385742
3885.278320,3270.483398
3885.205078,3270.629883
3885.107422,3270.434570
3885.253906,3270.458984
3885.205078,3270.507813
3885.083008,3271.899414
3885.937500,3273.339844
3886.718750,3274.511719
3887.133789,3275.146484
3887.133789,3274.560547
3887.280273,3274.633789
3886.987305,3274.487305
3886.816406,3274.218750
3886.547852,3273.754883
3886.718750,3273.754883
3886.499023,3273.754883
3886.450195,3273.779297
3886.376953,3273.486328
3886.352539,3273.315430
3886.328125,3273.437500
3886.499023,3273.657227
3886.572266,3273.730469
3886.645508,3273.608398
3886.450195,3273.852539
3886.474609,3273.632813
3886.621094,3273.510742
3886.474609,3273.388672
3886.376953,3273.095703
3886.425781,3273.120117
3886.254883,3272.949219
3886.132813,3272.875977
3886.279297,3272.802734
3886.010742,3272.827148
3885.937500,3272.656250
3886.010742,3272.680664
3885.864258,3272.705078
3885.888672,3272.436523
3885.864258,3272.509766
3885.791016,3272.460938
3885.668945,3272.045898
3885.546875,3272.265625
3885.546875,3272.143555
3885.351563,3272.045898
3885.327148,3271.875000
3885.400391,3271.704102
3885.375977,3271.899414
3885.253906,3271.728516
3885.156250,3271.630859
3885.229492,3271.484375
3885.229492,3271.240234
3884.863281,3271.215820
3885.302734,3272.143555
3885.937500,3273.535156
3886.523438,3274.536133
3886.889648,3275.146484
3887.036133,3275.146484
3887.011719,3275.122070
3886.889648,3274.755859
3886.621094,3274.658203
3886.572266,3274.169922
3886.645508,3274.121094
3886.450195,3274.218750
3886.450195,3274.047852
3886.279297,3273.730469
3886.303711,3273.925781
3886.303711,3273.803711
3886.181641,3274.023438
3886.279297,3273.828125
3886.425781,3273.925781
3886.352539,3273.779297
3886.206055,3273.828125
3886.279297,3273.535156
3886.303711,3273.559570
3886.303711,3273.193359
3886.157227,3273.486328
3886.352539,3273.266602
3886.157227,3273.046875
3885.986328,3272.998047
3885.937500,3272.949219
3886.181641,3272.827148
3886.157227,3272.949219
3886.181641,3272.656250
3886.132813,3272.924805
3885.937500,3272.509766
3886.132813,3272.363281
3885.839844,3272.119141
3885.742188,3271.704102
3885.815430,3271.801758
3885.522461,3271.850586
3885.375977,3271.630859
3885.253906,3271.752930
3885.522461,3271.655273
3885.400391,3271.386719
3885.571289,3271.508789
3885.424805,3271.484375
3885.351563,3271.313477
3885.327148,3271.435547
3885.498047,3271.240234
3885.400391,3271.386719
3885.546875,3272.021484
3886.108398,3273.535156
3886.547852,3274.560547
3887.060547,3275.366211
3887.402344,3275.732422
3887.207031,3275.219727
3886.938477,3274.682617
3886.718750,3274.511719
3886.718750,3274.414063
3886.669922,3274.096680
3886.352539,3274.218750
3886.621094,3274.340820
3886.596680,3274.169922
3886.230469,3274.243164
3886.157227,3274.096680
3886.132813,3273.999023
3885.937500,3273.925781
3886.230469,3274.047852
3886.376953,3274.169922
3886.230469,3273.779297
3886.328125,3273.999023
3886.279297,3273.974609
3886.083984,3273.681641
3886.157227,3273.510742
3885.864258,3273.364258
3885.693359,3273.291016
3885.937500,3273.217773
3885.693359,3272.949219
3885.668945,3272.705078
3885.791016,3272.778320
3885.766602,3272.778320
3885.595703,3272.924805
3885.693359,3272.534180
3885.522461,3272.802734
3885.205078,3272.192383
3885.180664,3272.045898
3885.424805,3272.436523
3885.375977,3272.192383
3885.424805,3272.119141
3885.522461,3272.119141
3885.375977,3271.997070
3885.180664,3271.826172
3885.424805,3272.021484
3885.229492,3271.557617
3885.400391,3271.508789
3885.473633,3271.533203
3885.351563,3271.459961
3885.205078,3271.484375
3885.571289,3271.459961
3885.571289,3271.582031
3885.595703,3271.655273
3885.693359,3271.533203
3885.815430,3271.435547
3885.668945,3271.533203
3885.815430,3272.363281
3886.352539,3273.999023
3887.084961,3275.195313
3887.646484,3275.708008
3887.963867,3275.708008
3887.841797,3275.415039
3887.792969,3275.048828
3887.817383,3274.951172
3887.744141,3274.975586
3887.548828,3275.097656
3887.670898,3275.244141
3887.768555,3275.024414
3887.744141,3275.122070
3887.866211,3275.097656
3887.719727,3274.804688
3887.597656,3275.000000
3887.695313,3274.829102
3887.841797,3274.926758
3887.841797,3274.926758
3887.841797,3274.780273
3887.695313,3274.853516
3887.670898,3274.536133
3887.573242,3274.365234
3887.573242,3274.462891
3887.670898,3274.023438
3887.426758,3274.218750
3887.500000,3274.023438
3887.500000,3273.901367
3887.231445,3273.828125
3887.573242,3273.828125
3887.280273,3273.950195
3887.280273,3273.583984
3887.255859,3273.559570
3887.158203,3273.535156
3887.133789,3273.437500
3887.060547,3273.461914
3887.084961,3273.193359
3886.865234,3273.242188
3886.840820,3273.217773
3886.889648,3273.046875
3886.694336,3272.753906
3886.694336,3272.949219
3886.596680,3272.729492
3886.645508,3272.436523
3886.254883,3272.583008
3886.230469,3272.338867
3886.230469,3272.485352
3886.401367,3272.705078
3886.254883,3272.460938
3886.376953,3272.387695
3885.913086,3272.460938
3886.157227,3273.803711
3886.669922,3275.024414
3887.451172,3276.147461
3887.597656,3276.489258
3887.768555,3276.269531
3887.695313,3276.489258
3887.451172,3275.927734
3887.231445,3275.708008
3887.231445,3275.610352
3887.158203,3275.805664
3887.304688,3275.830078
3887.109375,3275.683594
3887.475586,3275.317383
3887.329102,3275.219727
3887.426758,3275.390625
3887.280273,3275.439453
3887.426758,3275.268555
3887.231445,3275.268555
3887.426758,3275.439453
3887.353516,3275.292969
3887.817383,3275.292969
3887.500000,3274.877930
3887.768555,3275.024414
3887.426758,3274.731445
3887.719727,3274.658203
3887.670898,3274.560547
3887.548828,3274.560547
3887.451172,3274.462891
3887.426758,3274.340820
3887.329102,3274.414063
3887.744141,3274.047852
3887.158203,3274.218750
3887.280273,3273.657227
3887.475586,3274.169922
3887.353516,3273.925781
3887.329102,3273.681641
3887.255859,3273.632813
3887.426758,3273.657227
3887.011719,3273.193359
3887.011719,3273.266602
3887.207031,3273.144531
3886.987305,3273.339844
3886.889648,3273.095703
3886.938477,3273.046875
3887.011719,3272.851563
3886.767578,3272.729492
3886.914063,3272.875977
3887.011719,3272.802734
3886.669922,3272.631836
3886.889648,3272.802734
3887.011719,3272.485352
3886.669922,3272.436523
3887.011719,3273.291016
3887.597656,3274.877930
3888.208008,3276.000977
3888.842773,3276.782227
3888.964844,3276.953125
3888.964844,3276.879883
3888.818359,3276.440430
3888.720703,3276.513672
3888.647461,3276.293945
3888.647461,3276.245117
3888.769531,3276.416016
3888.647461,3276.416016
3888.598633,3276.391602
3888.598633,3276.000977
3888.452148,3275.927734
3888.403320,3276.318359
3888.525391,3276.049805
3888.549805,3276.342773
3888.549805,3276.171875
3888.525391,3276.269531
3888.452148,3275.927734
3888.330078,3276.000977
3888.256836,3275.903320
3888.159180,3275.610352
3887.963867,3275.512695
3888.256836,3275.317383
3888.012695,3275.146484
3888.085938,3275.146484
3887.988281,3275.073242
3887.817383,3275.000000
3887.744141,3274.902344
3887.841797,3274.877930
3887.670898,3274.536133
3887.719727,3274.511719
3887.646484,3274.658203
3887.402344,3274.316406
3887.670898,3274.804688
3887.475586,3274.365234
3887.426758,3274.755859
3887.500000,3274.707031
3887.158203,3274.511719
3887.475586,3274.243164
3886.962891,3274.243164
3887.158203,3274.365234
3887.158203,3274.462891
3887.109375,3274.243164
3887.158203,3274.218750
3886.987305,3274.291992
3886.987305,3273.974609
3887.084961,3274.121094
3887.011719,3274.023438
3887.109375,3273.876953
3886.987305,3273.828125
3887.060547,3273.681641
3886.865234,3273.828125
3887.060547,3274.438477
3887.597656,3275.830078
3888.354492,3277.368164
3888.476563,3278.393555
3889.135742,3278.442383
3889.111328,3278.271484
3888.891602,3277.978516
3888.769531,3277.490234
3888.671875,3277.465820
3888.671875,3277.441406
3888.818359,3277.612305
3888.476563,3277.783203
3888.745117,3277.490234
3888.647461,3277.465820
3888.574219,3277.050781
3888.476563,3277.270508
3888.330078,3277.416992
3888.549805,3277.246094
3888.525391,3277.270508
3888.525391,3277.416992
3888.549805,3277.343750
3888.671875,3277.001953
3888.378906,3276.879883
3888.549805,3276.611328
3888.623047,3276.464844
3888.525391,3276.464844
3888.696289,3275.756836
3888.378906,3276.123047
3888.256836,3275.830078
3888.500977,3275.708008
3888.208008,3275.708008
3888.256836,3275.268555
3888.281250,3275.390625
3888.134766,3275.268555
3888.281250,3275.195313
3888.110352,3275.292969
3888.256836,3275.073242
3887.915039,3274.829102
3888.330078,3274.829102
3888.183594,3274.853516
