Channel 1,Channel 2,Channel 3,Channel 4
9860,-40,-21,0
9850,-40,-22,0
9887,-40,-22,0
9890,-40,-23,0
9874,-40,-23,0
9900,-40,-24,0
9885,-42,-25,0
9885,-44,-25,0
9909,-45,-26,0
9908,-45,-27,0
9888,-45,-27,0
9881,-45,-28,0
9857,-45,-29,0
9878,-45,-29,0
9905,-45,-30,0
9900,-45,-31,0
9888,-45,-32,0
9900,-46,-32,0
9903,-46,-33,0
9897,-46,-34,0
9913,-47,-34,0
9910,-48,-35,0
9906,-48,-36,0
9903,-49,-37,0
9870,-49,-37,0
9874,-49,-38,0
9890,-49,-39,0
9909,-50,-39,0
9908,-51,-40,0
9896,-51,-40,0
9922,-51,-41,0
9902,-51,-41,0
9910,-51,-42,0
9906,-52,-42,0
9910,-53,-43,0
9891,-54,-43,0
9883,-54,-44,0
9887,-54,-44,0
9885,-54,-44,0
9910,-54,-45,0
9909,-54,-45,0
9898,-54,-45,0
9894,-56,-46,0
9914,-59,-46,0
9930,-60,-47,0
9919,-60,-47,0
9912,-61,-48,0
9920,-63,-48,0
9870,-63,-49,0
9887,-63,-49,0
9895,-63,-50,0
9907,-64,-50,0
9906,-64,-51,0
9913,-65,-51,0
9913,-66,-52,0
9908,-67,-52,0
9920,-68,-53,0
9907,-69,-53,0
9918,-69,-54,0
9929,-69,-54,0
9906,-70,-55,0
9894,-70,-55,0
9887,-70,-56,0
9897,-70,-56,0
9931,-70,-57,0
9902,-70,-57,0
9920,-70,-58,0
9910,-70,-58,0
9911,-71,-59,0
9919,-71,-59,0
9909,-71,-60,0
9928,-71,-60,0
9903,-71,-60,0
9879,-71,-61,0
9881,-71,-61,0
9906,-71,-62,0
9913,-72,-62,0
9917,-72,-63,0
9921,-72,-63,0
9916,-73,-64,0
9921,-73,-64,0
9916,-73,-64,0
9916,-73,-65,0
9922,-74,-65,0
9927,-74,-66,0
9905,-74,-66,0
9912,-74,-67,0
9899,-74,-67,0
9924,-75,-67,0
9916,-76,-68,0
9905,-76,-68,0
9920,-76,-69,0
9921,-77,-69,0
9924,-77,-69,0
9916,-77,-70,0
9918,-77,-70,0
9930,-77,-70,0
9907,-77,-71,0
9900,-77,-71,0
9895,-77,-71,0
9920,-77,-72,0
9906,-77,-72,0
9905,-77,-72,0
9911,-77,-72,0
9899,-76,-73,0
9898,-76,-73,0
9888,-75,-73,0
9866,-75,-73,0
9848,-75,-73,0
9842,-74,-73,0
9804,-74,-73,0
9752,-74,-73,0
9778,-74,-73,0
9777,-74,-74,0
9763,-73,-74,0
9752,-73,-74,0
9759,-72,-74,0
9758,-70,-74,0
9771,-70,-74,0
9777,-69,-74,0
9771,-69,-74,0
9774,-69,-74,0
9758,-69,-73,0
9753,-69,-73,0
9770,-69,-73,0
9816,-66,-73,0
9787,-63,-73,0
9818,-63,-73,0
9826,-62,-73,0
9834,-60,-72,0
9831,-55,-72,0
9851,-41,-71,0
9854,-24,-71,0
9846,-16,-69,0
9835,-13,-68,0
9836,-11,-67,0
9840,-8,-66,0
9873,-8,-64,0
9861,-8,-63,0
9839,-5,-61,0
9848,-5,-60,0
9879,-5,-59,0
9864,-5,-57,0
9860,-5,-56,0
9866,-5,-54,0
9865,-5,-53,0
9866,-5,-51,0
9840,-4,-50,0
9830,-3,-48,0
9878,-3,-47,0
9871,-3,-46,0
9859,-3,-44,0
9868,-3,-43,0
9882,-3,-41,0
9853,-3,-40,0
9858,-3,-38,0
9871,-3,-37,0
9865,-3,-35,0
9869,-3,-34,0
9849,-3,-32,0
9855,-4,-31,0
9870,-7,-30,0
9884,-11,-28,0
9868,-12,-27,0
9864,-14,-26,0
9881,-16,-25,0
9884,-17,-24,0
9851,-17,-23,0
9866,-18,-22,0
9862,-20,-21,0
9872,-22,-20,0
9868,-23,-19,0
9854,-23,-18,0
9862,-24,-17,0
9865,-25,-16,0
9857,-25,-15,0
9856,-25,-15,0
9894,-26,-14,0
9873,-27,-13,0
9871,-28,-12,0
9874,-28,-12,0
9881,-29,-12,0
9871,-29,-12,0
9869,-29,-12,0
9848,-29,-12,0
9844,-29,-13,0
9887,-30,-13,0
9875,-30,-14,0
9872,-30,-14,0
9858,-30,-15,0
9883,-31,-15,0
9876,-31,-16,0
9883,-32,-16,0
9891,-32,-17,0
9869,-32,-17,0
9881,-33,-18,0
9878,-33,-18,0
9859,-33,-19,0
9871,-33,-20,0
9887,-33,-20,0
9884,-33,-21,0
9880,-34,-21,0
9898,-35,-22,0
9876,-35,-23,0
9895,-35,-23,0
9891,-35,-24,0
9895,-35,-25,0
9889,-36,-25,0
9876,-36,-26,0
9861,-36,-27,0
9866,-36,-27,0
9900,-37,-28,0
9905,-37,-28,0
9893,-38,-29,0
9894,-39,-29,0
9900,-39,-30,0
9905,-39,-30,0
9909,-40,-31,0
9896,-40,-31,0
9921,-41,-32,0
9872,-41,-32,0
9867,-41,-32,0
9869,-41,-33,0
9897,-43,-33,0
9919,-44,-33,0
9884,-45,-34,0
9895,-46,-34,0
9900,-46,-35,0
9897,-47,-35,0
9902,-47,-35,0
9896,-48,-36,0
9904,-49,-36,0
9910,-51,-37,0
9872,-51,-37,0
9874,-51,-37,0
9864,-51,-38,0
9897,-52,-38,0
9903,-54,-39,0
9901,-55,-39,0
9922,-56,-40,0
9909,-57,-40,0
9916,-58,-41,0
9912,-59,-41,0
9916,-59,-42,0
9906,-59,-43,0
9907,-60,-43,0
9884,-60,-44,0
9881,-60,-44,0
9923,-60,-45,0
9903,-61,-45,0
9894,-61,-46,0
9923,-61,-46,0
9921,-61,-47,0
9911,-62,-47,0
9914,-64,-48,0
9926,-64,-49,0
9908,-64,-49,0
9907,-65,-50,0
9892,-65,-50,0
9875,-65,-51,0
9911,-66,-52,0
9914,-67,-52,0
9899,-66,-53,0
9911,-67,-53,0
9926,-67,-54,0
9924,-68,-54,0
9916,-69,-55,0
9927,-69,-56,0
9922,-70,-56,0
9906,-70,-57,0
9885,-70,-57,0
9889,-70,-58,0
9910,-70,-59,0
9909,-71,-59,0
9907,-71,-60,0
9909,-71,-60,0
9905,-71,-61,0
9907,-71,-61,0
9915,-71,-62,0
9934,-72,-62,0
9918,-73,-63,0
9901,-73,-63,0
9875,-72,-64,0
9827,-72,-64,0
9845,-72,-64,0
9851,-72,-65,0
9814,-72,-65,0
9796,-72,-66,0
9799,-72,-66,0
9795,-71,-66,0
9786,-71,-66,0
9788,-71,-67,0
9776,-71,-67,0
9780,-70,-67,0
9756,-70,-67,0
9758,-69,-68,0
9782,-69,-68,0
9771,-69,-68,0
9780,-68,-68,0
9807,-67,-68,0
9790,-67,-68,0
9804,-64,-68,0
9816,-59,-68,0
9834,-54,-68,0
9834,-51,-68,0
9846,-44,-68,0
9822,-39,-67,0
9801,-27,-66,0
9843,-12,-65,0
9852,-12,-64,0
9855,-12,-63,0
9849,-11,-62,0
9872,-11,-61,0
9867,-11,-60,0
9851,-11,-59,0
9861,-11,-57,0
9862,-11,-56,0
9865,-11,-55,0
9869,-11,-54,0
9849,-11,-53,0
9839,-9,-52,0
9875,-9,-50,0
9880,-9,-49,0
9869,-9,-48,0
9884,-9,-47,0
9860,-9,-45,0
9847,-9,-44,0
9880,-9,-43,0
9876,-9,-42,0
9881,-9,-40,0
9867,-9,-39,0
9835,-8,-38,0
9850,-8,-37,0
9863,-9,-35,0
9881,-10,-34,0
9887,-10,-33,0
9875,-12,-32,0
9886,-13,-30,0
9885,-13,-29,0
9874,-14,-28,0
9880,-15,-27,0
9861,-17,-26,0
9878,-21,-25,0
9866,-24,-24,0
9841,-24,-23,0
9847,-24,-22,0
9841,-24,-21,0
9878,-25,-20,0
9890,-25,-20,0
9865,-26,-19,0
9875,-28,-18,0
9872,-29,-17,0
9865,-29,-17,0
9871,-29,-16,0
9873,-30,-16,0
9874,-31,-15,0
9864,-31,-15,0
9857,-31,-15,0
9832,-31,-16,0
9891,-32,-16,0
9879,-33,-17,0
9877,-34,-17,0
9886,-34,-18,0
9882,-35,-18,0
9876,-36,-18,0
9878,-37,-19,0
9888,-38,-20,0
9893,-38,-20,0
9875,-39,-21,0
9852,-39,-21,0
9858,-39,-22,0
9901,-39,-22,0
9906,-39,-23,0
9913,-39,-24,0
9906,-39,-24,0
9903,-39,-25,0
9901,-40,-25,0
9908,-40,-26,0
9901,-40,-27,0
9906,-40,-27,0
9898,-41,-28,0
9900,-42,-29,0
9872,-42,-29,0
9864,-42,-30,0
9887,-42,-31,0
9911,-42,-31,0
9905,-42,-32,0
9894,-42,-32,0
9905,-42,-33,0
9888,-42,-34,0
9898,-42,-34,0
9900,-44,-35,0
9910,-48,-35,0
9882,-48,-36,0
9870,-48,-36,0
9879,-48,-37,0
9919,-50,-37,0
9913,-51,-38,0
9909,-51,-38,0
9919,-52,-39,0
9911,-53,-39,0
9892,-55,-40,0
9907,-56,-40,0
9910,-57,-41,0
9927,-60,-41,0
9911,-62,-42,0
9911,-63,-43,0
9897,-63,-43,0
9886,-63,-44,0
9926,-64,-45,0
9925,-64,-45,0
9896,-64,-46,0
9907,-65,-46,0
9923,-65,-47,0
9917,-66,-48,0
9917,-68,-48,0
9917,-69,-49,0
9923,-69,-49,0
9906,-70,-50,0
9893,-70,-51,0
9896,-70,-51,0
9921,-70,-52,0
9922,-70,-53,0
9893,-70,-53,0
9908,-70,-54,0
9903,-70,-54,0
9904,-70,-55,0
9891,-69,-56,0
9898,-69,-56,0
9871,-69,-57,0
9832,-69,-57,0
9849,-69,-58,0
9841,-69,-58,0
9829,-69,-59,0
9826,-69,-60,0
9793,-68,-60,0
9786,-67,-61,0
9772,-67,-61,0
9763,-65,-61,0
9766,-65,-62,0
9771,-65,-62,0
9774,-64,-63,0
9741,-61,-63,0
9735,-61,-63,0
9756,-61,-64,0
9783,-61,-64,0
9762,-60,-64,0
9771,-60,-64,0
9779,-58,-64,0
9772,-57,-64,0
9804,-56,-65,0
9805,-56,-65,0
9812,-52,-64,0
9806,-42,-64,0
9820,-24,-63,0
9802,-9,-62,0
9816,0,-61,0
9819,5,-60,0
9831,6,-58,0
9831,6,-57,0
9835,6,-56,0
9834,6,-54,0
9824,8,-53,0
9836,8,-51,0
9839,8,-50,0
9837,8,-48,0
9821,11,-47,0
9834,11,-45,0
9813,13,-43,0
9814,15,-42,0
9826,15,-40,0
9839,15,-38,0
9839,15,-37,0
9841,15,-35,0
9844,15,-33,0
9853,15,-32,0
9847,15,-30,0
9846,15,-28,0
9837,15,-26,0
9854,15,-25,0
9827,15,-23,0
9839,15,-21,0
9868,15,-20,0
9841,15,-18,0
9844,15,-16,0
9856,13,-15,0
9832,11,-13,0
9860,9,-12,0
9864,7,-10,0
9857,5,-9,0
9856,4,-7,0
9835,3,-6,0
9816,3,-5,0
9854,2,-4,0
9868,1,-2,0
9856,1,-1,0
9858,0,0,0
9860,0,0,0
9852,-1,1,0
9836,-1,3,0
9865,-2,4,0
9865,-3,5,0
9862,-3,6,0
9856,-3,6,0
9831,-3,7,0
9840,-3,7,0
9855,-4,7,0
9858,-5,7,0
9858,-6,7,0
9864,-8,6,0
9853,-9,6,0
9852,-10,6,0
9875,-13,5,0
9869,-16,5,0
9868,-16,4,0
9870,-17,4,0
9877,-17,3,0
9847,-17,3,0
9887,-18,2,0
9885,-18,1,0
9889,-19,1,0
9888,-20,0,0
9888,-20,0,0
9890,-20,0,0
9879,-20,-1,0
9901,-21,-2,0
9892,-22,-3,0
9899,-22,-3,0
9866,-23,-4,0
9858,-23,-5,0
9857,-23,-6,0
9885,-24,-6,0
9895,-24,-7,0
9868,-25,-8,0
9890,-27,-9,0
9887,-28,-10,0
9877,-28,-10,0
9904,-29,-11,0
9884,-29,-12,0
9887,-31,-13,0
9877,-32,-13,0
9862,-32,-14,0
9869,-32,-15,0
9883,-32,-15,0
9888,-33,-16,0
9880,-33,-17,0
9875,-36,-18,0
9886,-39,-18,0
9890,-40,-19,0
9894,-41,-20,0
9881,-41,-21,0
9891,-42,-21,0
9892,-43,-22,0
9887,-44,-23,0
9889,-46,-24,0
9884,-47,-25,0
9879,-47,-26,0
9896,-48,-27,0
9876,-48,-27,0
9899,-48,-28,0
9899,-49,-29,0
9909,-49,-30,0
9882,-49,-30,0
9877,-49,-31,0
9851,-49,-32,0
9878,-49,-32,0
9895,-50,-33,0
9889,-51,-34,0
9885,-50,-34,0
9884,-50,-35,0
9900,-50,-36,0
9892,-50,-36,0
9890,-50,-37,0
9899,-50,-37,0
9888,-51,-38,0
9865,-50,-39,0
9872,-49,-39,0
9879,-49,-40,0
9902,-49,-40,0
9891,-50,-41,0
