Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
9797,21,28,0,0
9835,21,27,0,0
9819,19,26,0,0
9812,21,25,0,0
9816,21,25,0,0
9841,21,24,0,0
9825,19,23,0,0
9832,19,23,0,0
9827,18,22,0,0
9828,18,21,0,0
9790,19,21,0,0
9786,19,20,0,0
9803,19,20,0,0
9831,18,20,0,0
9824,17,19,0,0
9818,17,19,0,0
9833,17,19,0,0
9812,17,19,0,0
9831,14,18,0,0
9833,11,18,0,0
9830,10,17,0,0
9818,11,17,0,0
9817,11,16,0,0
9800,11,16,0,0
9802,11,15,0,0
9812,15,15,0,0
9844,15,15,0,0
9830,15,15,0,0
9835,15,15,0,0
9829,15,14,0,0
9836,9,14,0,0
9830,6,13,0,0
9850,6,13,0,0
9845,6,12,0,0
9854,6,11,0,0
9841,5,11,0,0
9831,5,10,0,0
9807,5,10,0,0
9831,5,9,0,0
9852,5,9,0,0
9842,5,9,0,0
9844,3,8,0,0
9853,0,8,0,0
9848,-2,7,0,0
9850,-5,6,0,0
9862,-7,5,0,0
9855,-7,4,0,0
9837,-7,3,0,0
9838,-7,2,0,0
9812,-7,1,0,0
9853,-8,0,0,0
9866,-10,0,0,0
9849,-10,-1,0,0
9839,-10,-2,0,0
9848,-10,-2,0,0
9859,-12,-3,0,0
9852,-12,-4,0,0
9858,-13,-5,0,0
9875,-15,-6,0,0
9861,-15,-7,0,0
9867,-16,-8,0,0
9840,-16,-9,0,0
9824,-15,-10,0,0
9847,-15,-10,0,0
9857,-16,-11,0,0
9862,-16,-11,0,0
9872,-16,-12,0,0
9844,-16,-12,0,0
9864,-19,-13,0,0
9864,-21,-14,0,0
9862,-22,-14,0,0
9868,-22,-15,0,0
9864,-24,-16,0,0
9829,-24,-16,0,0
9843,-24,-17,0,0
9859,-24,-18,0,0
9876,-25,-18,0,0
9860,-25,-19,0,0
9848,-24,-19,0,0
9876,-25,-20,0,0
9865,-25,-20,0,0
9862,-26,-21,0,0
9851,-26,-21,0,0
9889,-26,-22,0,0
9872,-27,-22,0,0
9873,-28,-23,0,0
9830,-27,-24,0,0
9833,-27,-24,0,0
9867,-27,-24,0,0
9866,-27,-25,0,0
9861,-27,-25,0,0
9873,-27,-25,0,0
9861,-25,-25,0,0
9856,-25,-25,0,0
9867,-27,-26,0,0
9874,-29,-26,0,0
9868,-29,-26,0,0
9861,-29,-26,0,0
9839,-29,-26,0,0
9832,-27,-27,0,0
9860,-25,-27,0,0
9881,-27,-27,0,0
9878,-30,-27,0,0
9872,-30,-27,0,0
9884,-30,-27,0,0
9869,-30,-27,0,0
9870,-31,-27,0,0
9882,-31,-28,0,0
9882,-32,-28,0,0
9868,-32,-28,0,0
9860,-32,-28,0,0
9864,-32,-29,0,0
9874,-32,-29,0,0
9882,-33,-29,0,0
9879,-35,-30,0,0
9879,-35,-30,0,0
9877,-37,-30,0,0
9870,-37,-31,0,0
9878,-39,-31,0,0
9883,-41,-32,0,0
9887,-42,-33,0,0
9872,-41,-34,0,0
9840,-39,-34,0,0
9847,-39,-35,0,0
9839,-37,-35,0,0
9835,-37,-35,0,0
9817,-37,-36,0,1
9791,-35,-36,0,0
9783,-33,-36,0,0
9789,-31,-36,0,0
9762,-31,-36,0,0
9751,-22,-35,0,0
9741,-7,-34,0,0
9747,-3,-32,0,0
9723,-1,-31,0,0
9704,10,-28,0,0
9724,32,-25,0,0
9745,46,-21,0,0
9745,50,-16,0,0
9746,63,-11,0,0
9760,75,-5,0,0
9763,75,0,0,0
9787,75,5,0,0
9779,75,11,0,0
9789,75,16,0,0
9800,75,22,0,0
9775,75,28,0,0
9767,75,33,0,0
9783,75,39,0,0
9809,75,44,0,0
9817,74,49,0,0
9807,71,54,0,0
9822,65,57,0,0
9813,59,60,0,0
9813,55,63,0,0
9833,51,65,0,0
9832,48,66,1,0
9832,41,66,0,0
9799,36,65,0,0
9813,32,64,0,0
9795,32,61,0,0
9801,32,59,0,0
9835,28,57,0,0
9842,25,54,0,0
9837,23,52,0,0
9817,23,49,0,0
9830,21,47,0,0
9824,19,44,0,0
9850,16,41,0,0
9846,13,38,0,0
9849,9,34,0,0
9835,5,31,0,0
9820,5,28,0,0
9814,5,25,0,0
9845,4,23,0,0
9857,4,21,0,0
9823,5,18,0,0
9851,3,17,0,0
9838,1,15,0,0
9838,0,13,0,0
9849,-1,12,0,0
9838,-2,10,0,0
9841,-2,8,0,0
9824,-2,7,0,0
9809,-2,6,0,0
9809,-2,4,0,0
9841,-2,3,0,0
9836,-2,2,0,0
9829,-2,1,0,0
9832,-1,1,0,0
9838,-1,0,0,0
9845,-2,0,0,0
9845,-2,0,0,0
9841,-2,0,0,0
9830,-2,0,0,0
9804,-2,-1,0,0
9800,-2,-1,0,0
9818,-1,-1,0,0
9838,-1,-1,0,0
9847,-1,-1,0,0
9831,2,-1,0,0
9842,2,-1,0,0
9835,2,-1,0,0
9843,0,-1,0,0
9859,-1,-1,0,0
9855,-2,-1,0,0
9857,-2,-1,0,0
9851,-3,-1,0,0
9836,-3,-1,0,0
9842,-5,-1,0,0
9836,-5,-1,0,0
9872,-5,-1,0,0
9872,-5,-1,0,0
9849,-6,-2,0,0
9858,-6,-2,0,0
9858,-9,-2,0,0
9879,-12,-3,0,0
9869,-14,-3,0,0
9867,-17,-4,0,0
9877,-20,-5,0,0
9841,-20,-6,0,0
9830,-20,-7,0,0
9838,-20,-8,0,0
9873,-21,-9,0,0
9866,-21,-10,0,0
9867,-22,-11,0,0
9872,-26,-13,0,0
9868,-30,-14,0,0
9877,-31,-15,0,0
9866,-31,-17,0,0
9878,-31,-18,0,0
9879,-31,-19,0,0
9857,-31,-20,0,0
9858,-31,-22,0,0
9830,-31,-23,0,0
9872,-31,-24,0,0
9868,-31,-25,0,0
9873,-31,-26,0,0
9879,-32,-27,0,0
9876,-32,-27,0,0
9880,-34,-28,0,0
9883,-36,-29,0,0
9874,-36,-30,0,0
9881,-36,-30,0,0
9863,-36,-31,0,0
9868,-36,-32,0,0
9858,-36,-32,0,0
9863,-36,-33,0,0
9887,-36,-33,0,0
9868,-36,-33,0,0
9868,-34,-33,0,0
9889,-34,-33,0,0
9881,-36,-34,0,0
9896,-37,-34,0,0
9878,-39,-34,0,0
9886,-41,-35,0,0
9883,-42,-35,0,0
9889,-43,-36,0,0
9877,-43,-36,0,0
9878,-43,-37,0,0
9881,-43,-37,0,0
9929,-43,-38,0,0
9891,-45,-38,0,0
9878,-43,-39,0,0
9892,-45,-39,0,0
9880,-45,-40,0,0
9882,-45,-40,0,0
9887,-46,-40,0,0
9868,-45,-41,0,0
9861,-45,-41,0,0
9868,-45,-42,0,0
9888,-45,-42,0,0
9890,-46,-43,0,0
9872,-45,-43,0,0
9897,-46,-44,0,0
9888,-46,-44,0,0
9881,-45,-44,0,0
9892,-45,-44,0,0
9892,-48,-44,0,0
9889,-51,-45,0,0
9886,-51,-45,0,0
9866,-50,-46,0,1
9862,-48,-46,0,0
9845,-48,-46,0,0
9869,-45,-46,0,0
9865,-45,-46,0,0
9834,-40,-46,0,0
9825,-34,-45,0,0
9820,-34,-45,0,0
9793,-34,-44,0,0
9796,-34,-44,0,0
9799,-31,-43,0,0
9775,-29,-42,0,0
9773,-27,-41,0,0
9732,-17,-40,0,0
9748,-3,-37,0,0
9760,6,-35,0,0
9777,13,-32,0,0
9769,26,-28,0,0
9767,38,-24,0,0
9797,39,-19,0,0
9775,41,-15,0,0
9797,41,-10,0,0
9805,41,-6,0,0
9815,41,-2,0,0
9801,41,2,0,0
9793,43,6,0,0
9786,46,10,0,0
9806,46,14,0,0
9822,46,18,0,0
9831,46,22,0,0
9828,46,26,0,0
9826,41,29,0,0
9846,39,33,0,0
9835,37,35,0,0
9844,33,37,0,0
9847,30,38,0,0
9842,25,39,1,0
9832,17,38,0,0
9820,15,37,0,0
9821,14,36,0,0
9844,12,35,0,0
9859,9,33,0,0
9856,6,31,0,0
9853,4,29,0,0
9859,2,27,0,0
9856,-2,25,0,0
9873,-7,22,0,0
9877,-8,20,0,0
9873,-9,17,0,0
9843,-9,14,0,0
9828,-9,12,0,0
9836,-9,9,0,0
9857,-9,7,0,0
9874,-14,4,0,0
9853,-17,2,0,0
9861,-18,0,0,0
9872,-20,-2,0,0
9867,-20,-4,0,0
9872,-22,-6,0,0
9861,-23,-8,0,0
9868,-24,-9,0,0
9841,-24,-11,0,0
9832,-24,-13,0,0
9842,-24,-14,0,0
9885,-25,-15,0,0
9874,-28,-17,0,0
9855,-25,-18,0,0
9852,-23,-18,0,0
9879,-23,-19,0,0
9854,-23,-20,0,0
9854,-23,-20,0,0
9859,-24,-21,0,0
9860,-24,-22,0,0
9870,-24,-22,0,0
9848,-24,-23,0,0
9822,-23,-23,0,0
9836,-21,-23,0,0
9869,-21,-23,0,0
9865,-21,-23,0,0
9862,-21,-23,0,0
9875,-21,-23,0,0
9878,-23,-23,0,0
9856,-23,-23,0,0
9876,-25,-23,0,0
9883,-25,-23,0,0
9874,-25,-23,0,0
9866,-27,-23,0,0
9843,-27,-23,0,0
9868,-27,-23,0,0
9906,-29,-23,0,0
9891,-31,-24,0,0
9870,-32,-24,0,0
9888,-33,-25,0,0
9884,-33,-25,0,0
9886,-36,-26,0,0
9895,-38,-26,0,0
9882,-39,-27,0,0
9893,-41,-28,0,0
9886,-44,-30,0,0
9884,-46,-31,0,0
9852,-46,-32,0,0
9846,-46,-33,0,0
9891,-47,-34,0,0
9901,-48,-36,0,0
9880,-48,-37,0,0
9888,-49,-38,0,0
9903,-50,-39,0,0
9891,-51,-40,0,0
9899,-52,-41,0,0
9905,-52,-43,0,0
9879,-51,-44,0,0
9865,-51,-45,0,0
9853,-50,-45,0,0
9879,-50,-46,0,0
